N_awal,P_awal,K_awal,N_target,P_target,K_target,Kekurangan_N,Kekurangan_P,Kekurangan_K,Dosis_Pupuk_Gram
0.0,82.4,154.1,30,40,100,30.0,0.0,0.0,5.0
50.1,48.2,56.4,30,40,100,0.0,0.0,43.6,2.2
10.7,60.0,30.0,30,40,100,19.3,0.0,70.0,3.5
23.4,0.0,75.7,30,40,100,6.6,40.0,24.3,5.0
35.4,51.4,52.0,30,40,100,0.0,0.0,48.0,2.4
31.4,6.9,0.0,30,40,100,0.0,33.1,100.0,5.0
46.2,2.4,0.0,30,40,100,0.0,37.6,100.0,5.0
13.5,106.6,130.6,30,40,100,16.5,0.0,0.0,2.8
40.6,27.8,42.8,30,40,100,0.0,12.2,57.2,2.9
18.6,0.0,75.6,30,40,100,11.4,40.0,24.4,5.0
47.0,22.0,92.4,30,40,100,0.0,18.0,7.6,2.2
43.5,0.0,98.7,30,40,100,0.0,40.0,1.3,5.0
0.0,94.2,166.0,30,40,100,30.0,0.0,0.0,5.0
56.9,8.4,0.0,30,40,100,0.0,31.6,100.0,5.0
10.7,57.7,119.5,30,40,100,19.3,0.0,0.0,3.2
49.0,91.0,134.4,30,40,100,0.0,0.0,0.0,0.0
36.4,16.3,153.0,30,40,100,0.0,23.7,0.0,3.0
78.3,57.9,0.0,30,40,100,0.0,0.0,100.0,5.0
19.6,0.0,94.0,30,40,100,10.4,40.0,6.0,5.0
16.0,134.9,211.9,30,40,100,14.0,0.0,0.0,2.3
25.4,74.1,65.5,30,40,100,4.6,0.0,34.5,1.7
17.3,28.7,112.5,30,40,100,12.7,11.3,0.0,2.1
48.7,5.3,136.4,30,40,100,0.0,34.7,0.0,4.3
0.0,31.9,0.0,30,40,100,30.0,8.1,100.0,5.0
0.0,22.8,221.4,30,40,100,30.0,17.2,0.0,5.0
0.0,115.0,113.8,30,40,100,30.0,0.0,0.0,5.0
53.0,0.0,115.4,30,40,100,0.0,40.0,0.0,5.0
74.7,41.9,0.0,30,40,100,0.0,0.0,100.0,5.0
23.0,35.7,137.6,30,40,100,7.0,4.3,0.0,1.2
21.1,31.7,114.3,30,40,100,8.9,8.3,0.0,1.5
27.9,32.1,204.5,30,40,100,2.1,7.9,0.0,1.0
59.0,31.8,48.4,30,40,100,0.0,8.2,51.6,2.6
0.0,71.6,0.0,30,40,100,30.0,0.0,100.0,5.0
32.7,61.0,18.5,30,40,100,0.0,0.0,81.5,4.1
53.7,53.3,32.8,30,40,100,0.0,0.0,67.2,3.4
40.2,0.0,0.0,30,40,100,0.0,40.0,100.0,5.0
31.4,48.5,177.5,30,40,100,0.0,0.0,0.0,0.0
54.5,0.0,180.6,30,40,100,0.0,40.0,0.0,5.0
0.0,62.5,57.7,30,40,100,30.0,0.0,42.3,5.0
45.3,95.8,41.8,30,40,100,0.0,0.0,58.2,2.9
7.3,0.0,0.0,30,40,100,22.7,40.0,100.0,5.0
0.0,25.9,129.6,30,40,100,30.0,14.1,0.0,5.0
40.5,12.3,206.8,30,40,100,0.0,27.7,0.0,3.5
65.1,86.2,22.1,30,40,100,0.0,0.0,77.9,3.9
22.0,40.3,64.1,30,40,100,8.0,0.0,35.9,1.8
53.1,106.0,108.5,30,40,100,0.0,0.0,0.0,0.0
71.9,53.1,212.6,30,40,100,0.0,0.0,0.0,0.0
63.4,46.2,89.6,30,40,100,0.0,0.0,10.4,0.5
72.7,39.2,89.3,30,40,100,0.0,0.8,10.7,0.5
47.1,69.4,88.0,30,40,100,0.0,0.0,12.0,0.6
28.1,0.0,0.0,30,40,100,1.9,40.0,100.0,5.0
0.0,39.9,0.0,30,40,100,30.0,0.1,100.0,5.0
18.9,33.6,8.3,30,40,100,11.1,6.4,91.7,4.6
1.9,65.6,155.2,30,40,100,28.1,0.0,0.0,4.7
87.8,28.9,46.5,30,40,100,0.0,11.1,53.5,2.7
20.9,0.0,30.8,30,40,100,9.1,40.0,69.2,5.0
29.5,36.7,29.4,30,40,100,0.5,3.3,70.6,3.5
41.7,0.0,62.4,30,40,100,0.0,40.0,37.6,5.0
27.2,0.0,210.8,30,40,100,2.8,40.0,0.0,5.0
74.2,65.7,61.3,30,40,100,0.0,0.0,38.7,1.9
8.2,59.8,10.1,30,40,100,21.8,0.0,89.9,4.5
31.5,55.2,75.5,30,40,100,0.0,0.0,24.5,1.2
4.8,88.9,215.0,30,40,100,25.2,0.0,0.0,4.2
0.0,9.7,32.9,30,40,100,30.0,30.3,67.1,5.0
8.5,0.0,0.0,30,40,100,21.5,40.0,100.0,5.0
24.9,33.6,33.1,30,40,100,5.1,6.4,66.9,3.3
13.7,22.5,83.9,30,40,100,16.3,17.5,16.1,2.7
6.2,2.5,129.0,30,40,100,23.8,37.5,0.0,4.7
0.0,33.2,154.7,30,40,100,30.0,6.8,0.0,5.0
23.6,11.8,0.0,30,40,100,6.4,28.2,100.0,5.0
0.0,0.0,0.0,30,40,100,30.0,40.0,100.0,5.0
47.6,18.7,47.4,30,40,100,0.0,21.3,52.6,2.7
28.3,0.0,128.7,30,40,100,1.7,40.0,0.0,5.0
0.0,45.8,0.0,30,40,100,30.0,0.0,100.0,5.0
17.1,10.0,24.5,30,40,100,12.9,30.0,75.5,3.8
4.5,81.2,25.7,30,40,100,25.5,0.0,74.3,4.2
35.0,101.0,149.4,30,40,100,0.0,0.0,0.0,0.0
64.1,63.8,116.1,30,40,100,0.0,0.0,0.0,0.0
0.0,0.0,146.4,30,40,100,30.0,40.0,0.0,5.0
29.2,97.0,181.5,30,40,100,0.8,0.0,0.0,0.1
21.4,99.9,48.8,30,40,100,8.6,0.0,51.2,2.6
45.1,37.2,0.0,30,40,100,0.0,2.8,100.0,5.0
32.0,89.7,0.0,30,40,100,0.0,0.0,100.0,5.0
4.5,14.2,0.0,30,40,100,25.5,25.8,100.0,5.0
16.9,0.0,36.5,30,40,100,13.1,40.0,63.5,5.0
3.3,5.8,42.5,30,40,100,26.7,34.2,57.5,4.4
56.6,106.0,137.0,30,40,100,0.0,0.0,0.0,0.0
26.6,0.0,74.9,30,40,100,3.4,40.0,25.1,5.0
80.1,36.4,34.0,30,40,100,0.0,3.6,66.0,3.3
24.2,37.8,64.1,30,40,100,5.8,2.2,35.9,1.8
5.8,15.8,0.0,30,40,100,24.2,24.2,100.0,5.0
0.0,18.6,156.2,30,40,100,30.0,21.4,0.0,5.0
0.0,39.4,10.1,30,40,100,30.0,0.6,89.9,5.0
0.0,13.8,0.0,30,40,100,30.0,26.2,100.0,5.0
33.6,0.0,139.5,30,40,100,0.0,40.0,0.0,5.0
40.4,45.1,119.8,30,40,100,0.0,0.0,0.0,0.0
0.0,79.6,0.0,30,40,100,30.0,0.0,100.0,5.0
51.4,71.4,142.4,30,40,100,0.0,0.0,0.0,0.0
12.2,3.9,13.7,30,40,100,17.8,36.1,86.3,4.5
30.1,0.0,43.3,30,40,100,0.0,40.0,56.7,5.0
71.9,25.0,88.6,30,40,100,0.0,15.0,11.4,1.9
51.5,99.5,120.8,30,40,100,0.0,0.0,0.0,0.0
18.3,62.4,109.4,30,40,100,11.7,0.0,0.0,1.9
0.6,64.8,69.5,30,40,100,29.4,0.0,30.5,4.9
0.0,72.3,39.3,30,40,100,30.0,0.0,60.7,5.0
5.5,53.4,106.7,30,40,100,24.5,0.0,0.0,4.1
19.9,41.3,63.9,30,40,100,10.1,0.0,36.1,1.8
0.0,63.1,219.1,30,40,100,30.0,0.0,0.0,5.0
22.2,14.5,120.8,30,40,100,7.8,25.5,0.0,3.2
28.1,0.0,0.0,30,40,100,1.9,40.0,100.0,5.0
19.5,65.5,35.0,30,40,100,10.5,0.0,65.0,3.2
7.4,86.3,77.4,30,40,100,22.6,0.0,22.6,3.8
30.8,0.0,178.3,30,40,100,0.0,40.0,0.0,5.0
38.5,69.5,187.3,30,40,100,0.0,0.0,0.0,0.0
0.0,104.1,41.5,30,40,100,30.0,0.0,58.5,5.0
66.1,36.4,0.0,30,40,100,0.0,3.6,100.0,5.0
23.1,3.5,0.0,30,40,100,6.9,36.5,100.0,5.0
26.5,41.4,93.9,30,40,100,3.5,0.0,6.1,0.6
46.1,14.3,259.3,30,40,100,0.0,25.7,0.0,3.2
32.6,11.6,117.0,30,40,100,0.0,28.4,0.0,3.6
53.1,53.9,0.0,30,40,100,0.0,0.0,100.0,5.0
34.1,0.0,14.9,30,40,100,0.0,40.0,85.1,5.0
8.5,0.0,23.2,30,40,100,21.5,40.0,76.8,5.0
36.2,37.2,7.2,30,40,100,0.0,2.8,92.8,4.6
0.0,35.5,42.2,30,40,100,30.0,4.5,57.8,5.0
29.0,50.3,103.3,30,40,100,1.0,0.0,0.0,0.2
25.0,111.9,128.5,30,40,100,5.0,0.0,0.0,0.8
20.0,40.7,161.5,30,40,100,10.0,0.0,0.0,1.7
22.3,60.5,115.8,30,40,100,7.7,0.0,0.0,1.3
0.0,0.0,0.0,30,40,100,30.0,40.0,100.0,5.0
10.3,67.4,0.0,30,40,100,19.7,0.0,100.0,5.0
28.6,15.3,60.7,30,40,100,1.4,24.7,39.3,3.1
30.5,39.3,85.4,30,40,100,0.0,0.7,14.6,0.7
0.0,32.1,143.0,30,40,100,30.0,7.9,0.0,5.0
62.0,78.0,77.0,30,40,100,0.0,0.0,23.0,1.2
1.3,0.0,77.6,30,40,100,28.7,40.0,22.4,5.0
53.6,0.0,92.7,30,40,100,0.0,40.0,7.3,5.0
38.1,27.9,52.9,30,40,100,0.0,12.1,47.1,2.4
7.5,55.3,80.5,30,40,100,22.5,0.0,19.5,3.8
76.5,42.6,164.3,30,40,100,0.0,0.0,0.0,0.0
0.0,86.0,66.7,30,40,100,30.0,0.0,33.3,5.0
52.1,54.0,71.1,30,40,100,0.0,0.0,28.9,1.4
54.4,13.8,70.8,30,40,100,0.0,26.2,29.2,3.3
6.9,0.0,178.2,30,40,100,23.1,40.0,0.0,5.0
65.6,26.9,0.0,30,40,100,0.0,13.1,100.0,5.0
18.8,77.8,216.7,30,40,100,11.2,0.0,0.0,1.9
34.2,20.7,0.0,30,40,100,0.0,19.3,100.0,5.0
33.4,37.6,20.7,30,40,100,0.0,2.4,79.3,4.0
22.1,53.4,133.6,30,40,100,7.9,0.0,0.0,1.3
49.0,0.0,156.6,30,40,100,0.0,40.0,0.0,5.0
48.5,61.5,0.0,30,40,100,0.0,0.0,100.0,5.0
0.0,102.3,0.0,30,40,100,30.0,0.0,100.0,5.0
63.1,29.5,95.9,30,40,100,0.0,10.5,4.1,1.3
0.0,0.0,262.6,30,40,100,30.0,40.0,0.0,5.0
55.4,33.8,174.0,30,40,100,0.0,6.2,0.0,0.8
58.0,0.0,53.5,30,40,100,0.0,40.0,46.5,5.0
0.0,50.0,0.0,30,40,100,30.0,0.0,100.0,5.0
14.3,54.6,80.1,30,40,100,15.7,0.0,19.9,2.6
0.0,103.9,102.7,30,40,100,30.0,0.0,0.0,5.0
19.8,28.6,42.6,30,40,100,10.2,11.4,57.4,2.9
17.2,52.9,4.9,30,40,100,12.8,0.0,95.1,4.8
48.2,1.8,86.3,30,40,100,0.0,38.2,13.7,4.8
63.3,22.1,0.0,30,40,100,0.0,17.9,100.0,5.0
65.7,0.0,224.5,30,40,100,0.0,40.0,0.0,5.0
9.9,28.6,195.8,30,40,100,20.1,11.4,0.0,3.4
20.0,24.2,126.6,30,40,100,10.0,15.8,0.0,2.0
0.0,48.5,80.7,30,40,100,30.0,0.0,19.3,5.0
3.0,11.4,20.3,30,40,100,27.0,28.6,79.7,4.5
53.4,39.8,71.8,30,40,100,0.0,0.2,28.2,1.4
72.0,23.0,205.7,30,40,100,0.0,17.0,0.0,2.1
0.0,23.1,143.5,30,40,100,30.0,16.9,0.0,5.0
9.1,39.7,89.9,30,40,100,20.9,0.3,10.1,3.5
25.2,38.1,148.0,30,40,100,4.8,1.9,0.0,0.8
33.9,67.1,117.5,30,40,100,0.0,0.0,0.0,0.0
2.9,31.6,105.5,30,40,100,27.1,8.4,0.0,4.5
38.0,22.4,152.6,30,40,100,0.0,17.6,0.0,2.2
12.5,29.2,115.2,30,40,100,17.5,10.8,0.0,2.9
25.5,7.7,142.7,30,40,100,4.5,32.3,0.0,4.0
41.5,22.0,86.5,30,40,100,0.0,18.0,13.5,2.2
26.1,118.2,53.0,30,40,100,3.9,0.0,47.0,2.3
13.5,0.0,29.3,30,40,100,16.5,40.0,70.7,5.0
22.8,25.2,19.7,30,40,100,7.2,14.8,80.3,4.0
23.4,20.9,0.0,30,40,100,6.6,19.1,100.0,5.0
15.4,26.5,0.0,30,40,100,14.6,13.5,100.0,5.0
18.6,23.1,0.0,30,40,100,11.4,16.9,100.0,5.0
71.5,47.7,32.6,30,40,100,0.0,0.0,67.4,3.4
41.9,0.0,199.5,30,40,100,0.0,40.0,0.0,5.0
17.5,78.2,60.8,30,40,100,12.5,0.0,39.2,2.1
45.8,61.9,93.0,30,40,100,0.0,0.0,7.0,0.4
16.4,0.0,95.5,30,40,100,13.6,40.0,4.5,5.0
59.4,0.0,201.5,30,40,100,0.0,40.0,0.0,5.0
36.5,0.0,27.1,30,40,100,0.0,40.0,72.9,5.0
22.9,26.7,55.6,30,40,100,7.1,13.3,44.4,2.2
38.7,140.3,64.9,30,40,100,0.0,0.0,35.1,1.8
0.0,58.3,165.2,30,40,100,30.0,0.0,0.0,5.0
0.0,0.0,181.9,30,40,100,30.0,40.0,0.0,5.0
0.0,8.7,111.8,30,40,100,30.0,31.3,0.0,5.0
30.0,34.3,172.9,30,40,100,0.0,5.7,0.0,0.7
75.3,46.7,87.8,30,40,100,0.0,0.0,12.2,0.6
89.5,0.0,59.6,30,40,100,0.0,40.0,40.4,5.0
44.1,31.0,168.6,30,40,100,0.0,9.0,0.0,1.1
40.2,7.6,112.8,30,40,100,0.0,32.4,0.0,4.0
0.0,0.0,14.2,30,40,100,30.0,40.0,85.8,5.0
10.5,46.9,153.9,30,40,100,19.5,0.0,0.0,3.2
3.5,67.6,56.7,30,40,100,26.5,0.0,43.3,4.4
8.3,70.3,46.8,30,40,100,21.7,0.0,53.2,3.6
21.2,59.6,145.5,30,40,100,8.8,0.0,0.0,1.5
12.5,16.4,66.3,30,40,100,17.5,23.6,33.7,3.0
0.0,65.2,104.9,30,40,100,30.0,0.0,0.0,5.0
47.3,48.9,126.9,30,40,100,0.0,0.0,0.0,0.0
0.0,41.8,10.4,30,40,100,30.0,0.0,89.6,5.0
32.8,11.8,104.5,30,40,100,0.0,28.2,0.0,3.5
85.0,16.5,182.3,30,40,100,0.0,23.5,0.0,2.9
0.0,39.4,0.0,30,40,100,30.0,0.6,100.0,5.0
0.0,134.6,109.8,30,40,100,30.0,0.0,0.0,5.0
17.8,48.6,6.6,30,40,100,12.2,0.0,93.4,4.7
57.3,11.8,155.9,30,40,100,0.0,28.2,0.0,3.5
81.7,2.9,155.1,30,40,100,0.0,37.1,0.0,4.6
0.0,16.7,44.9,30,40,100,30.0,23.3,55.1,5.0
40.1,124.1,251.7,30,40,100,0.0,0.0,0.0,0.0
12.7,20.4,162.7,30,40,100,17.3,19.6,0.0,2.9
22.9,72.9,130.5,30,40,100,7.1,0.0,0.0,1.2
101.3,21.3,126.0,30,40,100,0.0,18.7,0.0,2.3
0.0,47.0,152.8,30,40,100,30.0,0.0,0.0,5.0
33.2,68.3,0.0,30,40,100,0.0,0.0,100.0,5.0
39.3,13.4,89.2,30,40,100,0.0,26.6,10.8,3.3
56.9,10.6,104.4,30,40,100,0.0,29.4,0.0,3.7
28.7,103.2,41.2,30,40,100,1.3,0.0,58.8,2.9
34.7,76.1,111.0,30,40,100,0.0,0.0,0.0,0.0
14.8,68.3,172.8,30,40,100,15.2,0.0,0.0,2.5
33.6,68.1,39.5,30,40,100,0.0,0.0,60.5,3.0
16.2,54.9,69.1,30,40,100,13.8,0.0,30.9,2.3
43.7,117.7,7.3,30,40,100,0.0,0.0,92.7,4.6
15.4,38.2,0.0,30,40,100,14.6,1.8,100.0,5.0
36.7,59.7,136.3,30,40,100,0.0,0.0,0.0,0.0
25.1,0.0,71.4,30,40,100,4.9,40.0,28.6,5.0
58.0,3.2,77.3,30,40,100,0.0,36.8,22.7,4.6
24.5,0.0,0.0,30,40,100,5.5,40.0,100.0,5.0
0.0,87.7,58.5,30,40,100,30.0,0.0,41.5,5.0
61.9,0.0,161.9,30,40,100,0.0,40.0,0.0,5.0
0.2,20.3,73.6,30,40,100,29.8,19.7,26.4,5.0
7.3,0.0,75.8,30,40,100,22.7,40.0,24.2,5.0
9.0,3.0,90.2,30,40,100,21.0,37.0,9.8,4.6
65.1,16.7,0.0,30,40,100,0.0,23.3,100.0,5.0
0.0,92.2,123.9,30,40,100,30.0,0.0,0.0,5.0
115.3,52.4,0.0,30,40,100,0.0,0.0,100.0,5.0
56.0,2.9,0.0,30,40,100,0.0,37.1,100.0,5.0
32.3,79.3,0.0,30,40,100,0.0,0.0,100.0,5.0
24.4,37.2,59.4,30,40,100,5.6,2.8,40.6,2.0
34.1,38.0,45.1,30,40,100,0.0,2.0,54.9,2.7
40.8,0.0,73.4,30,40,100,0.0,40.0,26.6,5.0
44.3,0.0,0.5,30,40,100,0.0,40.0,99.5,5.0
41.8,3.2,154.6,30,40,100,0.0,36.8,0.0,4.6
28.5,38.3,140.8,30,40,100,1.5,1.7,0.0,0.2
20.3,39.6,59.5,30,40,100,9.7,0.4,40.5,2.0
21.6,98.6,34.9,30,40,100,8.4,0.0,65.1,3.3
20.4,51.9,26.8,30,40,100,9.6,0.0,73.2,3.7
58.2,0.0,48.5,30,40,100,0.0,40.0,51.5,5.0
42.9,47.0,0.0,30,40,100,0.0,0.0,100.0,5.0
0.0,0.0,0.0,30,40,100,30.0,40.0,100.0,5.0
44.6,0.0,142.9,30,40,100,0.0,40.0,0.0,5.0
31.5,3.8,97.8,30,40,100,0.0,36.2,2.2,4.5
25.4,9.8,205.3,30,40,100,4.6,30.2,0.0,3.8
14.9,0.0,49.4,30,40,100,15.1,40.0,50.6,5.0
58.0,44.6,44.3,30,40,100,0.0,0.0,55.7,2.8
52.9,0.0,40.6,30,40,100,0.0,40.0,59.4,5.0
3.9,50.8,47.8,30,40,100,26.1,0.0,52.2,4.4
37.5,126.5,20.3,30,40,100,0.0,0.0,79.7,4.0
0.0,0.0,95.3,30,40,100,30.0,40.0,4.7,5.0
0.0,25.0,75.8,30,40,100,30.0,15.0,24.2,5.0
8.1,0.0,32.4,30,40,100,21.9,40.0,67.6,5.0
50.5,24.3,174.4,30,40,100,0.0,15.7,0.0,2.0
53.1,62.3,226.4,30,40,100,0.0,0.0,0.0,0.0
40.6,65.4,167.6,30,40,100,0.0,0.0,0.0,0.0
46.6,39.6,118.5,30,40,100,0.0,0.4,0.0,0.0
40.7,72.2,134.9,30,40,100,0.0,0.0,0.0,0.0
7.7,138.9,223.2,30,40,100,22.3,0.0,0.0,3.7
38.3,105.4,134.8,30,40,100,0.0,0.0,0.0,0.0
48.7,15.4,26.3,30,40,100,0.0,24.6,73.7,3.7
47.4,0.0,105.1,30,40,100,0.0,40.0,0.0,5.0
59.8,20.1,124.0,30,40,100,0.0,19.9,0.0,2.5
46.1,0.0,0.0,30,40,100,0.0,40.0,100.0,5.0
36.0,54.6,50.5,30,40,100,0.0,0.0,49.5,2.5
56.4,0.0,162.2,30,40,100,0.0,40.0,0.0,5.0
25.2,33.5,0.0,30,40,100,4.8,6.5,100.0,5.0
0.8,70.2,0.0,30,40,100,29.2,0.0,100.0,5.0
21.3,32.4,59.3,30,40,100,8.7,7.6,40.7,2.0
4.7,0.0,102.0,30,40,100,25.3,40.0,0.0,5.0
6.7,83.7,0.0,30,40,100,23.3,0.0,100.0,5.0
21.8,0.0,63.3,30,40,100,8.2,40.0,36.7,5.0
3.4,23.3,166.5,30,40,100,26.6,16.7,0.0,4.4
17.2,34.8,79.0,30,40,100,12.8,5.2,21.0,2.1
0.0,37.1,149.2,30,40,100,30.0,2.9,0.0,5.0
32.0,43.7,25.7,30,40,100,0.0,0.0,74.3,3.7
26.0,61.0,8.2,30,40,100,4.0,0.0,91.8,4.6
2.7,35.0,142.0,30,40,100,27.3,5.0,0.0,4.6
44.7,21.6,103.3,30,40,100,0.0,18.4,0.0,2.3
52.7,20.0,0.0,30,40,100,0.0,20.0,100.0,5.0
0.0,11.8,8.9,30,40,100,30.0,28.2,91.1,5.0
4.2,68.1,199.7,30,40,100,25.8,0.0,0.0,4.3
4.0,10.4,0.0,30,40,100,26.0,29.6,100.0,5.0
0.0,70.5,148.8,30,40,100,30.0,0.0,0.0,5.0
49.6,37.2,34.9,30,40,100,0.0,2.8,65.1,3.3
20.4,15.5,73.2,30,40,100,9.6,24.5,26.8,3.1
18.4,61.3,97.3,30,40,100,11.6,0.0,2.7,1.9
0.0,7.2,0.0,30,40,100,30.0,32.8,100.0,5.0
44.0,62.1,0.0,30,40,100,0.0,0.0,100.0,5.0
0.0,45.0,80.5,30,40,100,30.0,0.0,19.5,5.0
27.7,12.4,15.1,30,40,100,2.3,27.6,84.9,4.2
33.9,57.7,153.9,30,40,100,0.0,0.0,0.0,0.0
64.7,58.4,0.0,30,40,100,0.0,0.0,100.0,5.0
0.0,83.0,119.1,30,40,100,30.0,0.0,0.0,5.0
0.0,75.3,0.0,30,40,100,30.0,0.0,100.0,5.0
31.2,56.2,45.1,30,40,100,0.0,0.0,54.9,2.7
77.2,0.0,0.0,30,40,100,0.0,40.0,100.0,5.0
61.2,135.0,226.9,30,40,100,0.0,0.0,0.0,0.0
31.9,0.0,0.0,30,40,100,0.0,40.0,100.0,5.0
12.0,74.7,63.7,30,40,100,18.0,0.0,36.3,3.0
48.9,53.8,0.0,30,40,100,0.0,0.0,100.0,5.0
0.0,0.0,202.5,30,40,100,30.0,40.0,0.0,5.0
39.5,31.4,105.9,30,40,100,0.0,8.6,0.0,1.1
40.3,33.3,84.5,30,40,100,0.0,6.7,15.5,0.8
56.1,89.0,192.4,30,40,100,0.0,0.0,0.0,0.0
104.5,7.7,85.4,30,40,100,0.0,32.3,14.6,4.0
37.1,25.9,91.2,30,40,100,0.0,14.1,8.8,1.8
11.5,0.0,84.1,30,40,100,18.5,40.0,15.9,5.0
25.2,106.3,118.9,30,40,100,4.8,0.0,0.0,0.8
0.0,0.0,33.8,30,40,100,30.0,40.0,66.2,5.0
6.2,49.6,56.2,30,40,100,23.8,0.0,43.8,4.0
14.3,32.4,138.8,30,40,100,15.7,7.6,0.0,2.6
11.0,32.5,95.9,30,40,100,19.0,7.5,4.1,3.2
30.3,69.0,64.3,30,40,100,0.0,0.0,35.7,1.8
2.5,103.7,0.0,30,40,100,27.5,0.0,100.0,5.0
57.9,46.6,194.3,30,40,100,0.0,0.0,0.0,0.0
26.0,62.8,20.2,30,40,100,4.0,0.0,79.8,4.0
25.7,49.7,153.1,30,40,100,4.3,0.0,0.0,0.7
16.6,77.4,87.7,30,40,100,13.4,0.0,12.3,2.2
30.4,17.8,0.0,30,40,100,0.0,22.2,100.0,5.0
49.4,79.7,174.5,30,40,100,0.0,0.0,0.0,0.0
1.3,81.1,94.0,30,40,100,28.7,0.0,6.0,4.8
7.2,80.0,181.2,30,40,100,22.8,0.0,0.0,3.8
17.3,9.9,58.8,30,40,100,12.7,30.1,41.2,3.8
0.0,29.7,130.3,30,40,100,30.0,10.3,0.0,5.0
2.6,46.1,0.0,30,40,100,27.4,0.0,100.0,5.0
12.4,0.0,33.2,30,40,100,17.6,40.0,66.8,5.0
50.9,100.6,0.0,30,40,100,0.0,0.0,100.0,5.0
33.4,36.0,43.3,30,40,100,0.0,4.0,56.7,2.8
31.5,47.9,111.5,30,40,100,0.0,0.0,0.0,0.0
50.2,13.2,24.7,30,40,100,0.0,26.8,75.3,3.8
22.0,0.0,143.2,30,40,100,8.0,40.0,0.0,5.0
37.1,12.1,4.4,30,40,100,0.0,27.9,95.6,4.8
23.0,45.3,144.9,30,40,100,7.0,0.0,0.0,1.2
33.5,63.5,179.1,30,40,100,0.0,0.0,0.0,0.0
9.4,43.0,155.2,30,40,100,20.6,0.0,0.0,3.4
0.0,50.4,45.7,30,40,100,30.0,0.0,54.3,5.0
22.1,22.9,0.0,30,40,100,7.9,17.1,100.0,5.0
66.5,56.4,120.4,30,40,100,0.0,0.0,0.0,0.0
52.3,96.1,63.4,30,40,100,0.0,0.0,36.6,1.8
53.4,64.8,0.0,30,40,100,0.0,0.0,100.0,5.0
61.2,69.0,28.6,30,40,100,0.0,0.0,71.4,3.6
28.5,48.3,189.2,30,40,100,1.5,0.0,0.0,0.2
31.6,0.0,0.0,30,40,100,0.0,40.0,100.0,5.0
8.4,0.0,111.3,30,40,100,21.6,40.0,0.0,5.0
17.0,54.8,91.1,30,40,100,13.0,0.0,8.9,2.2
43.5,36.0,44.7,30,40,100,0.0,4.0,55.3,2.8
60.2,54.1,125.5,30,40,100,0.0,0.0,0.0,0.0
22.0,103.9,205.1,30,40,100,8.0,0.0,0.0,1.3
13.1,65.7,49.6,30,40,100,16.9,0.0,50.4,2.8
26.0,87.1,53.9,30,40,100,4.0,0.0,46.1,2.3
43.1,40.3,123.7,30,40,100,0.0,0.0,0.0,0.0
0.0,4.0,147.5,30,40,100,30.0,36.0,0.0,5.0
0.0,34.1,63.2,30,40,100,30.0,5.9,36.8,5.0
10.3,4.1,48.9,30,40,100,19.7,35.9,51.1,4.5
0.0,99.2,0.0,30,40,100,30.0,0.0,100.0,5.0
11.5,68.3,10.8,30,40,100,18.5,0.0,89.2,4.5
21.7,57.4,0.0,30,40,100,8.3,0.0,100.0,5.0
13.0,86.2,128.7,30,40,100,17.0,0.0,0.0,2.8
67.3,0.0,53.8,30,40,100,0.0,40.0,46.2,5.0
35.3,60.1,50.7,30,40,100,0.0,0.0,49.3,2.5
34.5,0.0,72.8,30,40,100,0.0,40.0,27.2,5.0
43.7,36.2,3.3,30,40,100,0.0,3.8,96.7,4.8
0.0,23.9,198.8,30,40,100,30.0,16.1,0.0,5.0
55.5,63.1,178.2,30,40,100,0.0,0.0,0.0,0.0
23.8,45.6,204.0,30,40,100,6.2,0.0,0.0,1.0
45.0,90.6,128.6,30,40,100,0.0,0.0,0.0,0.0
0.0,12.2,71.1,30,40,100,30.0,27.8,28.9,5.0
0.0,65.0,203.7,30,40,100,30.0,0.0,0.0,5.0
49.2,43.0,18.6,30,40,100,0.0,0.0,81.4,4.1
36.7,0.0,3.2,30,40,100,0.0,40.0,96.8,5.0
0.3,0.0,25.0,30,40,100,29.7,40.0,75.0,5.0
1.2,30.4,115.7,30,40,100,28.8,9.6,0.0,4.8
58.0,81.2,12.0,30,40,100,0.0,0.0,88.0,4.4
0.0,55.1,61.0,30,40,100,30.0,0.0,39.0,5.0
72.7,0.0,0.0,30,40,100,0.0,40.0,100.0,5.0
0.3,30.8,112.3,30,40,100,29.7,9.2,0.0,5.0
44.1,117.7,0.0,30,40,100,0.0,0.0,100.0,5.0
16.6,40.9,0.0,30,40,100,13.4,0.0,100.0,5.0
43.1,23.3,171.7,30,40,100,0.0,16.7,0.0,2.1
10.5,56.2,168.7,30,40,100,19.5,0.0,0.0,3.2
21.3,67.2,103.7,30,40,100,8.7,0.0,0.0,1.4
27.1,18.1,95.7,30,40,100,2.9,21.9,4.3,2.7
0.0,56.7,30.7,30,40,100,30.0,0.0,69.3,5.0
47.0,23.2,11.2,30,40,100,0.0,16.8,88.8,4.4
11.3,65.4,44.3,30,40,100,18.7,0.0,55.7,3.1
19.4,43.3,0.0,30,40,100,10.6,0.0,100.0,5.0
0.0,55.8,93.9,30,40,100,30.0,0.0,6.1,5.0
0.0,5.9,77.4,30,40,100,30.0,34.1,22.6,5.0
20.5,3.4,0.0,30,40,100,9.5,36.6,100.0,5.0
94.7,74.5,200.0,30,40,100,0.0,0.0,0.0,0.0
