N_Awal,P_Awal,K_Awal,Volume_Air_ml,Metode_Pemberian,N_Target,P_Target,K_Target,Dosis_Pupuk_Gram
15.5,23.7,44.5,80,1,41.9,59.7,111.7,5.0
16.4,22.0,45.3,80,1,38.8,60.1,118.0,5.0
18.2,21.1,46.0,80,1,41.2,60.2,115.1,5.0
16.4,22.5,49.3,80,1,40.3,54.9,113.9,5.0
17.7,24.4,46.8,80,1,41.5,59.4,114.6,5.0
16.5,22.7,46.7,80,1,39.3,56.0,115.2,5.0
17.9,23.0,46.8,80,1,40.8,55.8,115.6,5.0
15.3,21.9,45.4,80,1,42.4,56.3,112.9,5.0
17.9,21.5,46.2,80,1,42.6,56.1,112.0,5.0
16.6,23.6,45.0,80,1,41.5,54.8,118.1,5.0
14.5,22.1,43.9,80,1,41.0,57.1,115.2,5.0
16.8,21.5,44.5,80,1,41.3,52.8,108.8,5.0
15.8,24.7,45.1,80,1,42.7,57.7,117.0,5.0
16.5,22.3,44.4,80,1,43.4,56.9,109.4,5.0
13.5,23.1,45.3,80,1,39.4,57.0,115.4,5.0
17.2,22.4,46.0,80,1,38.8,58.9,114.3,5.0
15.1,22.6,45.8,80,1,40.6,58.0,113.1,5.0
16.0,21.4,46.6,80,1,40.9,59.2,114.0,5.0
15.5,22.8,46.4,80,1,41.3,58.9,112.6,5.0
16.8,20.7,48.8,80,1,39.5,59.7,109.3,5.0
15.6,22.2,46.9,80,1,38.5,59.4,114.1,5.0
14.3,21.4,50.6,80,1,39.5,55.4,116.3,5.0
16.5,22.7,47.7,80,1,39.4,59.3,112.6,5.0
16.2,22.2,44.3,80,1,40.5,61.0,112.6,5.0
18.4,21.2,47.8,80,1,40.4,57.4,113.1,5.0
15.2,21.5,43.3,80,1,42.1,57.0,111.8,5.0
16.6,22.8,46.9,80,1,39.3,54.1,118.4,5.0
16.1,22.7,44.0,80,1,41.1,60.0,112.5,5.0
17.3,22.9,46.1,80,1,45.5,57.1,114.8,5.0
16.5,22.4,47.8,80,1,41.0,54.0,112.7,5.0
17.4,22.9,45.8,80,1,40.6,54.3,117.6,5.0
14.7,21.4,46.9,80,1,42.4,63.9,114.7,5.0
17.5,23.3,47.3,80,1,38.4,57.4,115.5,5.0
16.3,20.3,44.8,80,1,37.6,58.9,116.5,5.0
15.2,24.6,45.7,80,1,39.1,53.0,114.4,5.0
16.1,21.1,45.4,80,1,42.8,53.9,112.8,5.0
16.4,22.5,46.8,80,1,40.5,56.6,119.9,5.0
16.2,23.2,47.7,80,1,41.7,56.9,113.4,5.0
16.0,21.5,45.7,80,1,40.4,58.6,113.8,5.0
14.6,21.7,45.6,80,1,42.8,57.2,114.8,5.0
16.1,22.1,44.6,80,1,39.6,57.1,113.1,5.0
16.3,21.3,46.6,80,1,40.2,57.2,117.9,5.0
16.7,23.4,47.6,80,1,43.4,58.9,116.0,5.0
14.5,22.2,46.1,80,1,41.7,59.2,111.1,5.0
15.5,21.5,43.5,80,1,40.0,58.7,108.8,5.0
16.9,22.6,44.3,80,1,43.1,54.3,112.6,5.0
16.4,21.9,44.7,80,1,41.8,57.6,121.4,5.0
16.0,22.6,48.3,80,1,39.7,55.4,118.5,5.0
16.4,21.2,44.9,80,1,37.3,59.6,114.5,5.0
17.3,21.8,45.1,80,1,41.5,61.8,117.4,5.0
15.3,21.4,45.7,80,1,39.6,56.1,108.2,5.0
15.4,20.0,45.1,80,1,41.0,57.8,114.3,5.0
16.9,22.8,45.8,80,1,39.4,58.0,117.1,5.0
17.0,21.8,44.1,80,1,40.0,55.6,109.9,5.0
17.1,21.7,42.6,80,1,39.6,55.3,114.5,5.0
15.4,22.2,46.1,80,1,40.5,56.7,113.7,5.0
15.5,23.4,46.8,80,1,40.8,57.9,113.1,5.0
16.9,20.4,46.3,80,1,42.1,59.5,116.0,5.0
15.4,22.4,46.3,80,1,40.5,60.4,117.2,5.0
15.8,22.3,44.9,80,1,41.5,55.0,115.5,5.0
15.0,21.9,44.8,80,1,39.9,59.4,111.2,5.0
15.0,24.1,46.7,80,1,39.5,57.3,109.9,5.0
17.0,21.9,47.5,80,1,39.7,57.9,116.1,5.0
16.3,21.1,46.4,80,1,37.8,54.9,114.9,5.0
16.9,21.0,44.4,80,1,39.9,56.5,117.5,5.0
17.0,22.3,46.6,80,1,40.2,57.0,112.4,5.0
16.8,22.9,45.4,80,1,38.9,59.4,105.9,5.0
16.3,25.2,48.0,80,1,42.7,56.9,114.6,5.0
15.2,22.8,46.2,80,1,41.9,55.2,114.8,5.0
16.2,21.1,46.0,80,1,39.1,57.2,111.8,5.0
16.2,22.7,44.3,80,1,41.9,56.9,113.2,5.0
16.1,22.6,46.7,80,1,41.2,59.7,116.1,5.0
17.0,20.5,46.6,80,1,41.9,53.0,109.7,5.0
16.2,24.1,45.1,80,1,40.3,55.1,115.4,5.0
16.8,22.6,46.1,80,1,43.0,57.8,112.4,5.0
16.8,21.8,45.9,80,1,41.2,55.9,111.9,5.0
17.3,22.1,45.7,80,1,41.2,57.6,110.1,5.0
16.5,22.7,48.0,80,1,41.5,57.5,116.7,5.0
17.7,21.8,45.3,80,1,42.1,56.7,111.0,5.0
14.5,22.5,45.3,80,1,38.2,57.7,114.8,5.0
15.1,23.3,45.4,80,1,44.8,55.9,113.1,5.0
16.6,23.8,46.8,80,1,39.7,58.5,110.2,5.0
17.2,22.4,47.4,80,1,41.8,58.8,119.5,5.0
15.6,18.9,46.6,80,1,39.5,58.6,111.4,5.0
17.1,20.9,47.6,80,1,39.8,59.3,115.6,5.0
16.2,21.5,47.1,80,1,44.0,58.6,116.8,5.0
15.3,22.6,46.8,80,1,38.6,56.2,109.1,5.0
15.6,21.3,45.0,80,1,40.9,57.4,108.7,5.0
13.9,21.7,44.4,80,1,41.7,55.3,112.6,5.0
15.9,23.7,46.7,80,1,40.9,55.1,114.7,5.0
15.1,19.0,48.0,80,1,38.1,54.5,114.5,5.0
16.4,21.3,46.3,80,1,41.9,58.1,112.6,5.0
17.2,22.0,45.3,80,1,39.4,60.1,109.7,5.0
16.3,21.1,46.1,80,1,41.1,58.5,118.5,5.0
16.8,22.7,47.7,80,1,43.5,59.7,117.1,5.0
15.2,20.9,44.9,80,1,40.1,54.3,114.6,5.0
14.8,20.2,44.8,80,1,44.5,57.3,115.5,5.0
16.7,21.4,48.1,80,1,43.0,57.7,116.2,5.0
14.2,21.3,43.3,80,1,39.9,59.9,115.7,5.0
16.4,21.5,43.8,80,1,42.6,57.0,107.7,5.0
15.6,20.5,44.0,80,1,43.3,57.3,113.5,5.0
14.0,20.7,46.9,80,1,42.7,56.1,114.4,5.0
15.8,22.5,45.5,80,1,41.4,60.6,118.4,5.0
16.2,23.4,46.9,80,1,43.9,59.3,114.9,5.0
15.5,23.8,48.3,80,1,43.1,52.7,115.8,5.0
16.1,24.5,46.0,80,1,40.9,60.1,119.7,5.0
16.1,23.4,46.0,80,1,40.5,58.8,113.3,5.0
16.9,22.7,48.2,80,1,38.3,57.8,112.3,5.0
16.8,24.0,45.0,80,1,42.2,59.2,112.4,5.0
16.3,22.7,47.4,80,1,43.5,56.0,111.8,5.0
14.5,21.1,44.9,80,1,39.4,57.9,112.3,5.0
16.4,20.8,46.9,80,1,41.6,59.4,110.0,5.0
15.4,21.7,42.7,80,1,39.9,54.9,116.8,5.0
14.5,23.2,45.0,80,1,42.2,58.7,114.4,5.0
16.7,22.6,46.6,80,1,40.1,61.7,112.3,5.0
15.9,23.5,44.0,80,1,41.2,57.8,115.2,5.0
17.1,21.9,43.2,80,1,42.3,58.7,116.5,5.0
14.8,21.5,45.1,80,1,40.7,55.1,112.2,5.0
16.6,21.8,45.9,80,1,37.2,58.5,121.0,5.0
15.2,23.7,43.8,80,1,40.2,57.2,114.3,5.0
16.3,21.6,45.6,80,1,41.9,56.8,120.1,5.0
14.2,21.1,46.1,80,1,40.9,54.8,112.1,5.0
16.6,21.8,45.0,80,1,41.3,53.1,114.0,5.0
16.2,24.3,44.9,80,1,40.2,56.0,112.5,5.0
17.1,19.6,45.2,80,1,40.3,56.9,112.3,5.0
16.4,22.9,46.3,80,1,42.0,56.5,111.9,5.0
16.7,23.5,42.1,80,1,39.6,58.0,113.2,5.0
15.5,22.7,45.9,80,1,41.0,53.6,121.7,5.0
17.0,23.9,46.1,80,1,39.6,55.2,119.1,5.0
15.0,22.1,44.8,80,1,41.2,56.5,113.5,5.0
17.7,22.0,47.1,80,1,41.5,57.4,115.2,5.0
15.7,22.2,44.0,80,1,43.9,59.7,117.8,5.0
17.0,20.8,48.5,80,1,41.6,57.6,114.5,5.0
16.5,23.5,46.2,80,1,42.2,56.9,113.9,5.0
15.6,22.0,48.2,80,1,41.0,57.1,119.7,5.0
15.8,23.5,45.0,80,1,41.0,59.3,111.6,5.0
15.6,22.1,46.1,80,1,40.6,57.6,111.4,5.0
16.1,22.7,48.3,80,1,42.7,60.1,111.8,5.0
16.7,21.1,46.3,80,1,41.9,57.6,116.4,5.0
15.8,19.7,46.0,80,1,43.0,56.6,114.8,5.0
15.1,22.8,49.0,80,1,41.3,56.0,110.9,5.0
15.3,21.4,45.3,80,1,42.9,54.4,116.9,5.0
15.9,22.5,46.9,80,1,41.9,59.0,114.1,5.0
14.9,21.9,45.7,80,1,42.6,54.5,114.4,5.0
13.9,21.9,45.4,80,1,40.7,55.5,109.9,5.0
17.4,23.6,43.1,80,1,39.8,59.7,111.8,5.0
14.6,22.8,49.0,80,1,40.9,56.3,105.6,5.0
17.7,24.1,45.1,80,1,42.2,57.7,114.3,5.0
16.0,22.2,43.3,80,1,37.8,52.9,118.3,5.0
15.6,21.0,44.8,80,1,39.7,56.5,115.0,5.0
15.1,19.0,45.2,80,1,42.6,57.5,116.2,5.0
16.7,24.7,46.9,80,1,39.5,57.7,124.2,5.0
17.8,21.4,46.4,80,1,39.9,57.7,119.7,5.0
16.0,21.3,46.5,80,1,38.7,58.7,119.0,5.0
15.8,23.0,47.1,80,1,41.4,57.2,114.9,5.0
16.7,22.1,45.0,80,1,39.3,55.0,113.6,5.0
16.3,21.7,46.3,80,1,41.2,56.4,117.0,5.0
15.9,22.4,45.0,80,1,42.8,55.9,115.6,5.0
14.7,20.7,44.2,80,1,41.0,59.3,111.6,5.0
16.6,22.4,45.4,80,1,41.7,54.2,113.5,5.0
15.8,24.2,47.2,80,1,41.1,57.3,113.7,5.0
14.7,21.2,48.9,80,1,44.5,56.1,114.1,5.0
14.9,21.7,45.9,80,1,40.0,60.9,110.6,5.0
15.9,21.7,44.6,80,1,42.2,58.0,113.1,5.0
17.6,21.7,44.8,80,1,39.5,59.1,108.9,5.0
16.5,23.1,43.4,80,1,41.9,60.0,117.7,5.0
15.6,22.8,46.8,80,1,40.0,55.2,118.1,5.0
15.2,22.1,44.8,80,1,39.5,55.9,118.3,5.0
15.0,22.3,44.7,80,1,40.3,57.0,112.0,5.0
16.9,23.5,44.9,80,1,39.6,55.2,114.1,5.0
15.3,21.1,44.9,80,1,44.0,55.0,117.6,5.0
15.1,21.0,44.6,80,1,40.7,58.2,116.4,5.0
16.3,24.3,45.2,80,1,40.6,56.6,111.5,5.0
16.7,21.3,48.7,80,1,40.2,58.2,112.7,5.0
15.5,23.4,44.1,80,1,41.3,55.8,112.6,5.0
15.7,20.5,45.4,80,1,39.8,55.9,114.3,5.0
16.9,21.9,46.3,80,1,40.7,55.8,116.4,5.0
15.6,21.3,49.4,80,1,37.6,56.2,117.4,5.0
13.8,21.2,45.3,80,1,43.5,58.0,117.8,5.0
16.4,22.5,48.4,80,1,40.5,56.1,106.7,5.0
15.7,22.9,45.1,80,1,39.6,55.3,106.3,5.0
14.6,22.3,43.0,80,1,44.0,56.5,114.8,5.0
15.0,22.2,46.8,80,1,41.9,58.5,118.5,5.0
16.3,21.8,45.1,80,1,41.5,55.3,107.2,5.0
14.1,20.9,49.6,80,1,42.0,57.0,110.4,5.0
15.8,23.2,45.3,80,1,41.9,57.4,113.8,5.0
16.7,23.2,45.1,80,1,41.7,56.4,120.2,5.0
17.6,21.0,46.3,80,1,42.4,56.4,114.7,5.0
18.1,20.7,48.2,80,1,41.5,58.1,113.0,5.0
15.1,23.5,43.2,80,1,42.6,60.9,109.6,5.0
17.6,21.8,45.1,80,1,38.4,56.1,115.0,5.0
15.8,20.0,44.6,80,1,41.3,58.0,115.7,5.0
17.1,20.9,45.7,80,1,42.9,57.4,113.4,5.0
15.8,20.6,46.3,80,1,41.0,56.2,114.7,5.0
15.7,20.8,45.8,80,1,38.8,57.4,118.5,5.0
17.7,23.2,45.8,80,1,39.6,58.2,113.9,5.0
15.6,22.8,48.1,80,1,41.9,56.3,114.5,5.0
16.6,20.9,48.6,80,1,42.0,58.9,117.1,5.0
16.6,22.6,45.7,80,1,43.5,56.6,113.3,5.0
16.7,22.3,45.6,80,1,38.9,57.7,116.0,5.0
15.8,20.3,45.7,80,1,42.3,57.2,113.0,5.0
15.7,22.5,47.2,80,1,41.8,57.7,118.9,5.0
16.8,23.9,45.5,80,1,44.3,57.3,111.2,5.0
16.1,21.3,45.9,80,1,42.1,59.5,117.4,5.0
15.6,22.6,47.3,80,1,41.5,58.9,115.4,5.0
16.9,20.6,42.9,80,1,41.4,55.4,113.8,5.0
14.9,22.7,46.4,80,1,43.1,58.1,116.2,5.0
15.6,21.6,43.0,80,1,38.4,59.9,114.9,5.0
17.3,20.6,45.1,80,1,41.7,57.6,113.8,5.0
16.4,21.7,44.7,80,1,39.5,56.5,114.6,5.0
15.2,23.5,43.8,80,1,43.3,61.9,114.8,5.0
15.7,21.1,46.0,80,1,40.3,55.7,110.9,5.0
15.8,22.8,45.8,80,1,40.9,55.8,113.3,5.0
17.4,20.9,45.3,80,1,42.0,58.2,116.1,5.0
15.8,22.1,42.1,80,1,43.5,56.5,105.9,5.0
15.8,20.7,44.4,80,1,42.8,55.6,115.4,5.0
15.5,21.1,47.8,80,1,39.4,59.2,113.9,5.0
16.3,20.8,45.6,80,1,43.0,59.4,115.9,5.0
15.3,23.2,47.3,80,1,39.8,53.4,117.6,5.0
17.9,22.0,46.5,80,1,41.6,58.3,112.5,5.0
16.2,21.2,43.8,80,1,39.8,55.2,115.8,5.0
15.7,23.5,44.3,80,1,38.9,59.4,112.5,5.0
18.0,22.8,47.2,80,1,39.7,55.5,119.2,5.0
16.9,21.9,45.6,80,1,39.9,60.9,115.2,5.0
16.3,21.2,45.1,80,1,43.3,58.1,118.7,5.0
17.2,21.5,46.2,80,1,41.0,55.8,111.1,5.0
14.9,22.3,46.4,80,1,41.3,55.9,118.7,5.0
